@relation 2011.04.28-Joggen-SomeOtherText

@attribute timestamp DATE "yyyy-MM-dd' 'HH:mm:ss.SS" 
@attribute x numeric
@attribute y numeric
@attribute z numeric

@data
'2011-07-05 10:02:52.657',24,127,-128
'2011-07-05 10:02:52.697',82,70,-25
'2011-07-05 10:02:52.737',-128,127,-15
'2011-07-05 10:02:52.777',85,-12,-28
'2011-07-05 10:02:52.817',102,64,-36
'2011-07-05 10:02:52.857',127,34,-20
'2011-07-05 10:02:52.897',127,-6,-2
'2011-07-05 10:02:52.937',127,-43,28
'2011-07-05 10:02:52.977',54,35,19
'2011-07-05 10:02:53.017',127,-63,74
'2011-07-05 10:02:53.057',124,-52,63
'2011-07-05 10:02:53.097',117,-48,67
'2011-07-05 10:02:53.137',83,-31,59
'2011-07-05 10:02:53.177',14,-19,28
'2011-07-05 10:02:53.217',43,2,32
'2011-07-05 10:02:53.257',112,18,55
'2011-07-05 10:02:53.297',127,33,-52
'2011-07-05 10:02:53.337',127,103,-104
'2011-07-05 10:02:53.377',105,127,-128
'2011-07-05 10:02:53.417',14,127,-125
'2011-07-05 10:02:53.457',98,69,1
'2011-07-05 10:02:53.497',16,-43,-50
'2011-07-05 10:02:53.537',99,79,12
'2011-07-05 10:02:53.577',95,62,-16
'2011-07-05 10:02:53.617',127,41,-22
'2011-07-05 10:02:53.657',127,-35,20
'2011-07-05 10:02:53.697',122,-22,37
'2011-07-05 10:02:53.737',127,-89,31
'2011-07-05 10:02:53.777',127,-61,81
'2011-07-05 10:02:53.817',127,-48,70
'2011-07-05 10:02:53.857',125,-46,70
'2011-07-05 10:02:53.897',52,-29,51
'2011-07-05 10:02:53.937',16,-8,37
'2011-07-05 10:02:53.977',66,8,41
'2011-07-05 10:02:54.017',122,34,33
'2011-07-05 10:02:54.057',127,69,-66
'2011-07-05 10:02:54.097',127,119,-117
'2011-07-05 10:02:54.137',85,127,-128
'2011-07-05 10:02:54.177',20,127,-93
'2011-07-05 10:02:54.217',127,127,-128
'2011-07-05 10:02:54.257',-36,126,-64
'2011-07-05 10:02:54.297',87,54,10
'2011-07-05 10:02:54.337',102,50,-28
'2011-07-05 10:02:54.377',127,36,-22
'2011-07-05 10:02:54.417',127,-34,21
'2011-07-05 10:02:54.457',106,-10,41
'2011-07-05 10:02:54.497',127,-68,56
'2011-07-05 10:02:54.537',127,-54,78
'2011-07-05 10:02:54.577',127,-57,70
'2011-07-05 10:02:54.617',121,-34,85
'2011-07-05 10:02:54.657',12,-12,29
'2011-07-05 10:02:54.697',17,0,34
'2011-07-05 10:02:54.737',66,2,48
'2011-07-05 10:02:54.777',126,24,37
'2011-07-05 10:02:54.817',127,92,-111
'2011-07-05 10:02:54.857',127,123,-127
'2011-07-05 10:02:54.897',67,127,-128
'2011-07-05 10:02:54.937',91,116,-56
'2011-07-05 10:02:54.977',12,35,-41
'2011-07-05 10:02:55.017',98,54,8
'2011-07-05 10:02:55.057',118,35,-58
'2011-07-05 10:02:55.097',127,46,-30
'2011-07-05 10:02:55.137',127,-23,10
'2011-07-05 10:02:55.177',126,-33,48
'2011-07-05 10:02:55.217',127,-91,24
'2011-07-05 10:02:55.257',127,-56,61
'2011-07-05 10:02:55.297',127,-57,74
'2011-07-05 10:02:55.337',127,-54,81
'2011-07-05 10:02:55.377',66,-36,67
'2011-07-05 10:02:55.417',16,-21,35
'2011-07-05 10:02:55.457',68,4,33
'2011-07-05 10:02:55.497',124,16,35
'2011-07-05 10:02:55.537',127,90,-79
'2011-07-05 10:02:55.577',127,122,-122
'2011-07-05 10:02:55.617',81,127,-128
'2011-07-05 10:02:55.657',35,107,-107
'2011-07-05 10:02:55.697',126,70,-23
'2011-07-05 10:02:55.737',82,53,-17
'2011-07-05 10:02:55.777',72,24,-8
'2011-07-05 10:02:55.817',108,57,-31
'2011-07-05 10:02:55.857',127,14,-11
'2011-07-05 10:02:55.897',127,-54,40
'2011-07-05 10:02:55.937',54,41,24
'2011-07-05 10:02:55.977',127,-61,59
'2011-07-05 10:02:56.017',127,-54,82
'2011-07-05 10:02:56.097',50,-32,59
'2011-07-05 10:02:56.137',23,-12,40
'2011-07-05 10:02:56.177',66,8,41
'2011-07-05 10:02:56.217',119,28,47
'2011-07-05 10:02:56.257',127,44,-55
'2011-07-05 10:02:56.297',127,127,-128
'2011-07-05 10:02:56.337',113,127,-128
'2011-07-05 10:02:56.377',17,127,-128
'2011-07-05 10:02:56.417',108,79,-12
'2011-07-05 10:02:56.457',-66,127,-85
'2011-07-05 10:02:56.497',106,96,21
'2011-07-05 10:02:56.537',127,52,-26
'2011-07-05 10:02:56.577',127,30,-15
'2011-07-05 10:02:56.617',127,-46,36
'2011-07-05 10:02:56.657',83,15,46
'2011-07-05 10:02:56.697',127,-72,50
'2011-07-05 10:02:56.737',127,-54,85
'2011-07-05 10:02:56.777',127,-62,73
'2011-07-05 10:02:56.817',114,-36,87
'2011-07-05 10:02:56.857',-2,-28,19
'2011-07-05 10:02:56.897',25,-2,28
'2011-07-05 10:02:56.937',84,1,40
'2011-07-05 10:02:56.977',127,36,9
'2011-07-05 10:02:57.017',127,127,-128
'2011-07-05 10:02:57.057',126,127,-128
'2011-07-05 10:02:57.097',38,127,-128
'2011-07-05 10:02:57.137',61,86,-30
'2011-07-05 10:02:57.177',63,28,-52
'2011-07-05 10:02:57.217',88,-14,-36
'2011-07-05 10:02:57.257',111,70,-13
'2011-07-05 10:02:57.297',126,51,-13
'2011-07-05 10:02:57.337',127,-14,19
'2011-07-05 10:02:57.377',124,-30,44
'2011-07-05 10:02:57.417',127,-49,35
'2011-07-05 10:02:57.457',127,-56,77
'2011-07-05 10:02:57.497',126,-53,73
'2011-07-05 10:02:57.537',125,-37,66
'2011-07-05 10:02:57.577',69,-31,53
'2011-07-05 10:02:57.617',2,-14,33
'2011-07-05 10:02:57.657',60,2,37
'2011-07-05 10:02:57.697',125,16,30
'2011-07-05 10:02:57.737',127,44,-89
'2011-07-05 10:02:57.777',127,104,-121
'2011-07-05 10:02:57.817',102,127,-128
'2011-07-05 10:02:57.857',17,127,-124
'2011-07-05 10:02:57.897',70,74,-9
'2011-07-05 10:02:57.937',-72,-110,-42
'2011-07-05 10:02:57.977',108,75,14
'2011-07-05 10:02:58.017',96,64,1
'2011-07-05 10:02:58.057',127,42,0
'2011-07-05 10:02:58.097',118,-28,52
'2011-07-05 10:02:58.137',94,-5,43
'2011-07-05 10:02:58.177',127,-76,66
'2011-07-05 10:02:58.217',127,-57,76
'2011-07-05 10:02:58.257',127,-56,60
'2011-07-05 10:02:58.297',104,-40,64
'2011-07-05 10:02:58.337',4,-28,39
'2011-07-05 10:02:58.377',40,-14,28
'2011-07-05 10:02:58.417',103,-16,39
'2011-07-05 10:02:58.457',127,32,-4
'2011-07-05 10:02:58.497',127,116,-128
'2011-07-05 10:02:58.537',126,127,-128
'2011-07-05 10:02:58.577',30,127,-116
'2011-07-05 10:02:58.617',55,98,-19
'2011-07-05 10:02:58.657',85,16,-83
'2011-07-05 10:02:58.697',70,18,-17
'2011-07-05 10:02:58.737',91,48,-26
'2011-07-05 10:02:58.777',119,54,-1
'2011-07-05 10:02:58.817',127,6,43
'2011-07-05 10:02:58.857',105,-23,53
'2011-07-05 10:02:58.897',127,-48,67
'2011-07-05 10:02:58.937',127,-56,50
'2011-07-05 10:02:58.977',127,-54,48
'2011-07-05 10:02:59.017',127,-39,47
'2011-07-05 10:02:59.057',64,-37,48
'2011-07-05 10:02:59.097',1,-17,44
'2011-07-05 10:02:59.137',78,-10,36
'2011-07-05 10:02:59.177',127,9,13
'2011-07-05 10:02:59.217',127,49,-99
'2011-07-05 10:02:59.257',127,107,-125
'2011-07-05 10:02:59.297',98,127,-127
'2011-07-05 10:02:59.337',24,127,-31
'2011-07-05 10:02:59.377',127,-128,51
'2011-07-05 10:02:59.417',38,48,-47
'2011-07-05 10:02:59.457',62,100,10
'2011-07-05 10:02:59.497',127,44,-32
'2011-07-05 10:02:59.537',127,35,4
'2011-07-05 10:02:59.577',127,-13,40
'2011-07-05 10:02:59.617',104,-19,31
'2011-07-05 10:02:59.657',127,-66,57
'2011-07-05 10:02:59.697',127,-53,58
'2011-07-05 10:02:59.737',127,-48,58
'2011-07-05 10:02:59.777',117,-31,62
'2011-07-05 10:02:59.817',12,-4,26
'2011-07-05 10:02:59.857',15,-4,37
'2011-07-05 10:02:59.897',64,0,40
'2011-07-05 10:02:59.937',122,14,19
'2011-07-05 10:02:59.977',127,44,-116
'2011-07-05 10:03:00.017',127,109,-127
'2011-07-05 10:03:00.057',94,127,-128
'2011-07-05 10:03:00.097',15,127,-63
'2011-07-05 10:03:00.137',127,-128,116
'2011-07-05 10:03:00.177',16,52,-36
'2011-07-05 10:03:00.217',80,52,-9
'2011-07-05 10:03:00.257',127,58,-11
'2011-07-05 10:03:00.297',127,1,37
'2011-07-05 10:03:00.337',127,-38,53
'2011-07-05 10:03:00.377',78,-5,30
'2011-07-05 10:03:00.417',127,-68,59
'2011-07-05 10:03:00.457',127,-49,60
'2011-07-05 10:03:00.497',127,-47,60
'2011-07-05 10:03:00.537',110,-39,61
'2011-07-05 10:03:00.577',12,-36,15
'2011-07-05 10:03:00.617',40,-14,18
'2011-07-05 10:03:00.657',100,-11,30
'2011-07-05 10:03:00.697',127,12,-26
'2011-07-05 10:03:00.737',127,127,-128
'2011-07-05 10:03:00.777',126,127,-128
'2011-07-05 10:03:00.817',34,127,-119
'2011-07-05 10:03:00.857',59,111,-24
'2011-07-05 10:03:00.897',-10,4,-71
'2011-07-05 10:03:00.937',63,48,19
'2011-07-05 10:03:00.977',83,70,-25
'2011-07-05 10:03:01.017',127,38,-32
'2011-07-05 10:03:01.057',127,19,-12
'2011-07-05 10:03:01.097',127,-41,44
'2011-07-05 10:03:01.137',64,27,27
'2011-07-05 10:03:01.177',127,-56,53
'2011-07-05 10:03:01.217',120,-56,77
'2011-07-05 10:03:01.257',121,-55,65
'2011-07-05 10:03:01.297',112,-30,85
'2011-07-05 10:03:01.337',36,-3,33
'2011-07-05 10:03:01.377',42,14,33
'2011-07-05 10:03:01.417',62,21,43
'2011-07-05 10:03:01.457',127,14,9
'2011-07-05 10:03:01.497',127,127,-127
'2011-07-05 10:03:01.537',127,127,-128
'2011-07-05 10:03:01.577',42,127,-128
'2011-07-05 10:03:01.617',71,114,-47
'2011-07-05 10:03:01.657',62,19,-35
'2011-07-05 10:03:01.697',99,-16,8
'2011-07-05 10:03:01.737',97,56,-42
'2011-07-05 10:03:01.777',120,36,-48
'2011-07-05 10:03:01.817',127,-9,-11
'2011-07-05 10:03:01.857',127,-46,33
'2011-07-05 10:03:01.897',72,-37,19
'2011-07-05 10:03:01.937',127,-30,46
'2011-07-05 10:03:01.977',127,-70,61
'2011-07-05 10:03:02.017',124,-67,66
'2011-07-05 10:03:02.057',108,-30,76
'2011-07-05 10:03:02.097',14,1,41
'2011-07-05 10:03:02.137',31,26,48
'2011-07-05 10:03:02.177',53,33,53
'2011-07-05 10:03:02.217',111,52,57
'2011-07-05 10:03:02.257',127,114,-67
'2011-07-05 10:03:02.297',127,126,-120
'2011-07-05 10:03:02.337',85,127,-128
'2011-07-05 10:03:02.377',53,119,-79
'2011-07-05 10:03:02.417',78,37,-49
'2011-07-05 10:03:02.457',90,11,48
'2011-07-05 10:03:02.497',83,82,-7
'2011-07-05 10:03:02.537',112,45,-45
'2011-07-05 10:03:02.577',127,15,-18
'2011-07-05 10:03:02.617',127,-63,46
'2011-07-05 10:03:02.657',61,53,10
'2011-07-05 10:03:02.697',127,-48,61
'2011-07-05 10:03:02.737',127,-78,71
'2011-07-05 10:03:02.777',122,-64,68
'2011-07-05 10:03:02.857',23,5,29
'2011-07-05 10:03:02.897',60,18,46
'2011-07-05 10:03:02.937',94,35,48
'2011-07-05 10:03:02.977',127,62,-65
'2011-07-05 10:03:03.017',127,127,-128
'2011-07-05 10:03:03.057',119,127,-128
'2011-07-05 10:03:03.097',24,127,-122
'2011-07-05 10:03:03.137',61,31,-19
'2011-07-05 10:03:03.177',-128,127,37
'2011-07-05 10:03:03.217',82,96,-22
'2011-07-05 10:03:03.257',106,67,-14
'2011-07-05 10:03:03.297',127,37,-33
'2011-07-05 10:03:03.337',127,-37,18
'2011-07-05 10:03:03.377',126,-8,42
'2011-07-05 10:03:03.417',127,-71,46
'2011-07-05 10:03:03.457',127,-69,75
'2011-07-05 10:03:03.497',127,-75,72
'2011-07-05 10:03:03.537',123,-44,88
'2011-07-05 10:03:03.577',45,-34,52
'2011-07-05 10:03:03.617',20,-10,34
'2011-07-05 10:03:03.657',64,6,40
'2011-07-05 10:03:03.697',127,52,28
'2011-07-05 10:03:03.737',127,127,-128
'2011-07-05 10:03:03.777',127,127,-128
'2011-07-05 10:03:03.817',59,127,-128
'2011-07-05 10:03:03.857',61,115,-41
'2011-07-05 10:03:03.897',71,33,-54
'2011-07-05 10:03:03.937',93,-5,17
'2011-07-05 10:03:03.977',94,72,-14
'2011-07-05 10:03:04.017',122,47,-33
'2011-07-05 10:03:04.057',127,-7,-1
'2011-07-05 10:03:04.097',127,-43,38
'2011-07-05 10:03:04.137',108,-28,12
'2011-07-05 10:03:04.177',127,-73,77
'2011-07-05 10:03:04.217',127,-70,64
'2011-07-05 10:03:04.257',125,-53,88
'2011-07-05 10:03:04.297',57,-33,68
'2011-07-05 10:03:04.337',27,-12,32
'2011-07-05 10:03:04.377',68,14,37
'2011-07-05 10:03:04.417',120,14,16
'2011-07-05 10:03:04.457',127,102,-128
'2011-07-05 10:03:04.497',127,125,-128
'2011-07-05 10:03:04.537',66,127,-128
'2011-07-05 10:03:04.577',55,115,-36
'2011-07-05 10:03:04.617',94,17,-61
'2011-07-05 10:03:04.657',84,20,0
'2011-07-05 10:03:04.697',89,84,-23
'2011-07-05 10:03:04.737',117,59,-25
'2011-07-05 10:03:04.777',127,2,9
'2011-07-05 10:03:04.817',127,-36,56
'2011-07-05 10:03:04.857',60,39,8
'2011-07-05 10:03:04.897',127,-51,74
'2011-07-05 10:03:04.937',127,-59,63
'2011-07-05 10:03:04.977',127,-39,69
'2011-07-05 10:03:05.017',62,-34,59
'2011-07-05 10:03:05.057',-14,-12,40
'2011-07-05 10:03:05.097',51,4,45
'2011-07-05 10:03:05.137',100,28,34
'2011-07-05 10:03:05.177',120,57,-98
'2011-07-05 10:03:05.217',127,110,-124
'2011-07-05 10:03:05.257',111,127,-128
'2011-07-05 10:03:05.297',31,127,-71
'2011-07-05 10:03:05.337',122,67,-74
'2011-07-05 10:03:05.377',61,15,-78
'2011-07-05 10:03:05.417',65,18,-33
'2011-07-05 10:03:05.457',127,74,-30
'2011-07-05 10:03:05.497',127,46,-6
'2011-07-05 10:03:05.537',127,-54,80
'2011-07-05 10:03:05.577',126,-12,39
'2011-07-05 10:03:05.617',127,-84,23
'2011-07-05 10:03:05.657',127,-52,92
'2011-07-05 10:03:05.697',127,-59,76
'2011-07-05 10:03:05.737',121,-49,73
'2011-07-05 10:03:05.777',4,-44,9
'2011-07-05 10:03:05.817',16,-20,28
'2011-07-05 10:03:05.857',81,-5,38
'2011-07-05 10:03:05.897',127,35,4
'2011-07-05 10:03:05.937',127,127,-126
'2011-07-05 10:03:05.977',127,127,-128
'2011-07-05 10:03:06.017',59,127,-126
'2011-07-05 10:03:06.057',21,114,-25
'2011-07-05 10:03:06.097',-37,-128,-128
'2011-07-05 10:03:06.137',72,9,7
'2011-07-05 10:03:06.177',94,100,19
'2011-07-05 10:03:06.217',127,16,-26
'2011-07-05 10:03:06.257',127,-9,14
'2011-07-05 10:03:06.297',127,-37,51
'2011-07-05 10:03:06.337',127,-28,23
'2011-07-05 10:03:06.377',127,-70,75
'2011-07-05 10:03:06.417',127,-58,63
'2011-07-05 10:03:06.457',124,-51,74
'2011-07-05 10:03:06.497',54,-39,61
'2011-07-05 10:03:06.537',10,-27,30
'2011-07-05 10:03:06.577',67,-3,32
'2011-07-05 10:03:06.617',112,14,13
'2011-07-05 10:03:06.657',127,78,-109
'2011-07-05 10:03:06.697',127,120,-127
'2011-07-05 10:03:06.737',88,127,-128
'2011-07-05 10:03:06.777',27,127,-41
'2011-07-05 10:03:06.817',-55,89,-15
'2011-07-05 10:03:06.857',78,60,-23
'2011-07-05 10:03:06.897',67,62,-28
'2011-07-05 10:03:06.937',127,54,-24
'2011-07-05 10:03:06.977',127,-18,36
'2011-07-05 10:03:07.017',127,-54,63
'2011-07-05 10:03:07.057',67,68,25
'2011-07-05 10:03:07.097',127,-30,71
'2011-07-05 10:03:07.137',127,-70,78
'2011-07-05 10:03:07.177',127,-66,69
'2011-07-05 10:03:07.217',92,-45,68
'2011-07-05 10:03:07.257',0,-38,24
'2011-07-05 10:03:07.297',44,1,31
'2011-07-05 10:03:07.337',108,-5,53
'2011-07-05 10:03:07.377',127,36,-39
'2011-07-05 10:03:07.417',127,98,-98
'2011-07-05 10:03:07.457',117,127,-128
'2011-07-05 10:03:07.497',36,127,-106
'2011-07-05 10:03:07.537',126,61,-85
'2011-07-05 10:03:07.577',62,52,-71
'2011-07-05 10:03:07.617',86,30,-8
'2011-07-05 10:03:07.657',103,55,-32
'2011-07-05 10:03:07.697',127,28,-15
'2011-07-05 10:03:07.737',127,-46,58
'2011-07-05 10:03:07.777',63,46,19
'2011-07-05 10:03:07.817',127,-45,69
'2011-07-05 10:03:07.857',127,-46,68
'2011-07-05 10:03:07.897',127,-64,82
'2011-07-05 10:03:07.937',107,-68,78
'2011-07-05 10:03:07.977',-14,-39,31
'2011-07-05 10:03:08.017',32,-6,26
'2011-07-05 10:03:08.057',104,-12,40
'2011-07-05 10:03:08.097',127,24,-26
'2011-07-05 10:03:08.137',127,127,-128
'2011-07-05 10:03:08.177',125,127,-128
'2011-07-05 10:03:08.217',40,127,-122
'2011-07-05 10:03:08.257',108,109,-64
'2011-07-05 10:03:08.297',-57,95,-128
'2011-07-05 10:03:08.337',76,118,5
'2011-07-05 10:03:08.377',127,70,-41
'2011-07-05 10:03:08.417',127,47,-24
'2011-07-05 10:03:08.457',127,-48,41
'2011-07-05 10:03:08.497',88,24,41
'2011-07-05 10:03:08.537',127,-58,55
'2011-07-05 10:03:08.577',127,-52,98
'2011-07-05 10:03:08.617',127,-70,84
'2011-07-05 10:03:08.657',119,-50,90
'2011-07-05 10:03:08.697',-8,-44,23
'2011-07-05 10:03:08.737',17,-6,36
'2011-07-05 10:03:08.777',88,-10,52
'2011-07-05 10:03:08.817',117,9,40
'2011-07-05 10:03:08.857',127,62,-70
'2011-07-05 10:03:08.897',127,127,-128
'2011-07-05 10:03:08.937',48,127,-128
