@relation test

@attribute start DATE "yyyy-MM-dd' 'HH:mm:ss.SS"
@attribute end DATE "yyyy-MM-dd' 'HH:mm:ss.SS"
@attribute segment relational
	 @attribute t DATE "yyyy-MM-dd' 'HH:mm:ss.SS"
   @attribute x numeric   
   @attribute y numeric
   @attribute z numeric
@end segment


@data
'2010-06-25 20:05:00.04','2010-06-25 20:05:10.04', "'2010-06-25 20:05:00.04',-120,-31,-12\n'2010-06-25 20:05:00.08',-112,-78,-20\n'2010-06-25 20:05:00.12',-127,-30,-8\n'2010-06-25 20:05:00.16',-89,-75,-16\n'2010-06-25 20:05:00.2',-116,-48,0\n'2010-06-25 20:05:00.24',-90,-42,7\n'2010-06-25 20:05:00.28',-54,33,26\n'2010-06-25 20:05:00.32',-79,6,16\n'2010-06-25 20:05:00.36',-86,21,-22\n'2010-06-25 20:05:00.4',-104,69,-15\n'2010-06-25 20:05:00.44',-128,127,13\n'2010-06-25 20:05:00.48',-60,127,86\n'2010-06-25 20:05:00.52',-31,70,9\n'2010-06-25 20:05:00.56',127,-76,123\n'2010-06-25 20:05:00.6',-104,58,16\n'2010-06-25 20:05:00.64',-50,19,30\n'2010-06-25 20:05:00.68',-128,48,-25\n'2010-06-25 20:05:00.72',-128,37,-39\n'2010-06-25 20:05:00.76',-111,3,-33\n'2010-06-25 20:05:00.8',-127,-65,-12\n'2010-06-25 20:05:00.84',-124,-50,-12\n'2010-06-25 20:05:00.88',-100,-55,-18\n'2010-06-25 20:05:00.92',-109,-60,-4\n'2010-06-25 20:05:00.96',-81,-26,-3\n'2010-06-25 20:05:01.0',-48,22,11\n'2010-06-25 20:05:01.04',-78,4,13\n'2010-06-25 20:05:01.08',-101,8,-32\n'2010-06-25 20:05:01.12',-123,75,-23\n'2010-06-25 20:05:01.16',-127,127,36\n'2010-06-25 20:05:01.2',-59,127,96\n'2010-06-25 20:05:01.24',-70,100,-20\n'2010-06-25 20:05:01.28',34,16,123\n'2010-06-25 20:05:01.32',-88,36,4\n'2010-06-25 20:05:01.36',-77,28,33\n'2010-06-25 20:05:01.4',-128,41,-20\n'2010-06-25 20:05:01.44',-128,37,-39\n'2010-06-25 20:05:01.48',-115,-7,-34\n'2010-06-25 20:05:01.52',-121,-66,-9\n'2010-06-25 20:05:01.56',-125,-45,-19\n'2010-06-25 20:05:01.6',-89,-88,-36\n'2010-06-25 20:05:01.64',-83,-75,-1\n'2010-06-25 20:05:01.68',-97,-25,14\n'2010-06-25 20:05:01.72',-68,27,14\n'2010-06-25 20:05:01.76',-83,10,12\n'2010-06-25 20:05:01.8',-120,36,-10\n'2010-06-25 20:05:01.84',-128,103,-3\n'2010-06-25 20:05:01.88',-121,127,44\n'2010-06-25 20:05:01.92',-38,127,74\n'2010-06-25 20:05:01.96',-55,58,9\n'2010-06-25 20:05:02.0',127,-68,123\n'2010-06-25 20:05:02.04',-98,42,32\n'2010-06-25 20:05:02.08',-59,22,30\n'2010-06-25 20:05:02.12',-109,44,-19\n'2010-06-25 20:05:02.16',-126,39,-29\n'2010-06-25 20:05:02.2',-121,0,-28\n'2010-06-25 20:05:02.24',-118,-55,-7\n'2010-06-25 20:05:02.28',-125,-70,-24\n'2010-06-25 20:05:02.32',-100,-42,-12\n'2010-06-25 20:05:02.36',-108,-67,-1\n'2010-06-25 20:05:02.4',-93,-32,-6\n'2010-06-25 20:05:02.44',-73,-9,5\n'2010-06-25 20:05:02.48',-80,16,12\n'2010-06-25 20:05:02.52',-90,-2,-12\n'2010-06-25 20:05:02.56',-114,68,-18\n'2010-06-25 20:05:02.6',-126,127,36\n'2010-06-25 20:05:02.64',-75,127,105\n'2010-06-25 20:05:02.68',-46,89,11\n'2010-06-25 20:05:02.72',60,-16,-28\n'2010-06-25 20:05:02.76',-34,123,-28\n'2010-06-25 20:05:02.8',-65,78,13\n'2010-06-25 20:05:02.84',-118,50,-32\n'2010-06-25 20:05:02.88',-126,41,-30\n'2010-06-25 20:05:02.92',-110,5,-39\n'2010-06-25 20:05:02.96',-124,-52,-11\n'2010-06-25 20:05:03.0',-117,-51,-20\n'2010-06-25 20:05:03.04',-107,-52,-16\n'2010-06-25 20:05:03.08',-81,-80,-4\n'2010-06-25 20:05:03.12',-117,-60,3\n'2010-06-25 20:05:03.16',-79,-10,3\n'2010-06-25 20:05:03.2',-72,21,20\n'2010-06-25 20:05:03.24',-92,10,-14\n'2010-06-25 20:05:03.28',-119,79,4\n'2010-06-25 20:05:03.32',-125,127,33\n'2010-06-25 20:05:03.36',-62,127,97\n'2010-06-25 20:05:03.4',-34,93,12\n'2010-06-25 20:05:03.44',-72,122,-51\n'2010-06-25 20:05:03.48',9,127,-35\n'2010-06-25 20:05:03.52',-72,74,34\n'2010-06-25 20:05:03.56',-113,56,-20\n'2010-06-25 20:05:03.6',-126,40,-24\n'2010-06-25 20:05:03.64',-105,11,-40\n'2010-06-25 20:05:03.68',-123,-46,-10\n'2010-06-25 20:05:03.72',-117,-68,-35\n'2010-06-25 20:05:03.76',-115,-38,-6\n'2010-06-25 20:05:03.8',-106,-62,7\n'2010-06-25 20:05:03.84',-94,-51,-4\n'2010-06-25 20:05:03.88',-55,27,5\n'2010-06-25 20:05:03.92',-70,18,19\n'2010-06-25 20:05:03.96',-85,-5,-4\n'2010-06-25 20:05:04.0',-111,50,-25\n'2010-06-25 20:05:04.04',-128,127,13\n'2010-06-25 20:05:04.08',-76,127,104\n'2010-06-25 20:05:04.12',-58,110,18\n'2010-06-25 20:05:04.16',124,-38,123\n'2010-06-25 20:05:04.2',-70,55,9\n'2010-06-25 20:05:04.24',-56,48,34\n'2010-06-25 20:05:04.28',-106,42,-12\n'2010-06-25 20:05:04.32',-118,43,-19\n'2010-06-25 20:05:04.36',-115,15,-37\n'2010-06-25 20:05:04.4',-125,-46,-11\n'2010-06-25 20:05:04.44',-128,-65,-34\n'2010-06-25 20:05:04.48',-113,-58,-16\n'2010-06-25 20:05:04.52',-70,-85,-8\n'2010-06-25 20:05:04.56',-76,-48,0\n'2010-06-25 20:05:04.6',-55,11,20\n'2010-06-25 20:05:04.64',-76,18,24\n'2010-06-25 20:05:04.68',-102,-2,18\n'2010-06-25 20:05:04.72',-120,72,-8\n'2010-06-25 20:05:04.76',-128,127,13\n'2010-06-25 20:05:04.8',-68,127,92\n'2010-06-25 20:05:04.84',-34,84,0\n'2010-06-25 20:05:04.88',72,-100,15\n'2010-06-25 20:05:04.92',-68,92,-2\n'2010-06-25 20:05:04.96',-55,38,30\n'2010-06-25 20:05:05.0',-121,43,-18\n'2010-06-25 20:05:05.04',-127,37,-27\n'2010-06-25 20:05:05.08',-103,8,-37\n'2010-06-25 20:05:05.12',-125,-55,-8\n'2010-06-25 20:05:05.16',-116,-48,-17\n'2010-06-25 20:05:05.2',-113,-43,-17\n'2010-06-25 20:05:05.24',-81,-71,-3\n'2010-06-25 20:05:05.28',-98,-41,0\n'2010-06-25 20:05:05.32',-50,10,17\n'2010-06-25 20:05:05.36',-58,24,22\n'2010-06-25 20:05:05.4',-74,-6,12\n'2010-06-25 20:05:05.44',-90,32,-9\n'2010-06-25 20:05:05.48',-128,127,30\n'2010-06-25 20:05:05.52',-42,127,100\n'2010-06-25 20:05:05.56',-29,127,43\n'2010-06-25 20:05:05.6',-128,127,-37\n'2010-06-25 20:05:05.64',-128,127,-64\n'2010-06-25 20:05:05.68',-65,64,1\n'2010-06-25 20:05:05.72',-82,28,-8\n'2010-06-25 20:05:05.76',-128,46,-52\n'2010-06-25 20:05:05.8',-116,8,-46\n'2010-06-25 20:05:05.84',-124,-48,-13\n'2010-06-25 20:05:05.88',-117,-73,-31\n'2010-06-25 20:05:05.92',-117,-41,-7\n'2010-06-25 20:05:05.96',-70,-70,-5\n'2010-06-25 20:05:06.0',-99,-31,1\n'2010-06-25 20:05:06.04',-60,-1,13\n'2010-06-25 20:05:06.08',-76,14,16\n'2010-06-25 20:05:06.12',-88,-2,3\n'2010-06-25 20:05:06.16',-108,41,-14\n'2010-06-25 20:05:06.2',-127,119,11\n'2010-06-25 20:05:06.24',-88,127,88\n'2010-06-25 20:05:06.28',-35,125,37\n'2010-06-25 20:05:06.32',-128,127,83\n'2010-06-25 20:05:06.36',-36,54,-44\n'2010-06-25 20:05:06.4',-86,56,-8\n'2010-06-25 20:05:06.44',-103,33,-26\n'2010-06-25 20:05:06.48',-128,35,-45\n'2010-06-25 20:05:06.52',-116,14,-39\n'2010-06-25 20:05:06.56',-125,-36,-15\n'2010-06-25 20:05:06.6',-117,-69,-27\n'2010-06-25 20:05:06.64',-121,-43,-20\n'2010-06-25 20:05:06.68',-89,-86,-19\n'2010-06-25 20:05:06.72',-77,24,9\n'2010-06-25 20:05:06.76',-85,-10,-4\n'2010-06-25 20:05:06.8',-87,15,-22\n'2010-06-25 20:05:06.84',-119,100,9\n'2010-06-25 20:05:06.88',-128,127,55\n'2010-06-25 20:05:06.92',-69,127,92\n'2010-06-25 20:05:06.96',-43,95,-3\n'2010-06-25 20:05:07.0',79,-84,46\n'2010-06-25 20:05:07.04',-38,127,-38\n'2010-06-25 20:05:07.08',-60,66,32\n'2010-06-25 20:05:07.12',-103,43,-17\n'2010-06-25 20:05:07.16',-128,44,-58\n'2010-06-25 20:05:07.2',-118,14,-43\n'2010-06-25 20:05:07.24',-125,-39,-11\n'2010-06-25 20:05:07.28',-122,-70,-31\n'2010-06-25 20:05:07.32',-115,-38,-11\n'2010-06-25 20:05:07.36',-72,-92,-15\n'2010-06-25 20:05:07.4',-105,-63,1\n'2010-06-25 20:05:07.44',-76,-22,1\n'2010-06-25 20:05:07.48',-80,22,15\n'2010-06-25 20:05:07.52',-103,-10,5\n'2010-06-25 20:05:07.56',-123,69,-21\n'2010-06-25 20:05:07.6',-126,127,28\n'2010-06-25 20:05:07.64',-63,127,98\n'2010-06-25 20:05:07.68',-53,75,-17\n'2010-06-25 20:05:07.72',95,80,123\n'2010-06-25 20:05:07.76',-77,80,-6\n'2010-06-25 20:05:07.8',-54,48,26\n'2010-06-25 20:05:07.84',-108,44,-14\n'2010-06-25 20:05:07.88',-120,45,-29\n'2010-06-25 20:05:07.92',-115,10,-44\n'2010-06-25 20:05:07.96',-125,-52,-15\n'2010-06-25 20:05:08.0',-126,-62,-13\n'2010-06-25 20:05:08.04',-110,-52,-6\n'2010-06-25 20:05:08.08',-80,-96,-6\n'2010-06-25 20:05:08.12',-107,-68,5\n'2010-06-25 20:05:08.16',-72,-14,10\n'2010-06-25 20:05:08.2',-90,13,15\n'2010-06-25 20:05:08.24',-128,24,-24\n'2010-06-25 20:05:08.28',-128,106,-12\n'2010-06-25 20:05:08.32',-117,127,53\n'2010-06-25 20:05:08.36',-44,127,89\n'2010-06-25 20:05:08.4',-60,36,-31\n'2010-06-25 20:05:08.44',127,127,123\n'2010-06-25 20:05:08.48',-105,21,13\n'2010-06-25 20:05:08.52',-56,48,21\n'2010-06-25 20:05:08.56',-116,42,-18\n'2010-06-25 20:05:08.6',-126,40,-36\n'2010-06-25 20:05:08.64',-125,-4,-39\n'2010-06-25 20:05:08.68',-128,-63,-16\n'2010-06-25 20:05:08.72',-126,-41,-12\n'2010-06-25 20:05:08.76',-89,-94,-21\n'2010-06-25 20:05:08.8',-83,-83,-1\n'2010-06-25 20:05:08.84',-91,-60,-3\n'2010-06-25 20:05:08.88',-85,-5,-1\n'2010-06-25 20:05:08.92',-100,24,12\n'2010-06-25 20:05:08.96',-121,29,-16\n'2010-06-25 20:05:09.0',-128,127,-9\n'2010-06-25 20:05:09.04',-78,127,95\n'2010-06-25 20:05:09.08',-27,127,69\n'2010-06-25 20:05:09.12',-128,127,41\n'2010-06-25 20:05:09.16',-128,18,52\n'2010-06-25 20:05:09.2',-73,38,20\n'2010-06-25 20:05:09.24',-74,39,8\n'2010-06-25 20:05:09.28',-118,51,-16\n'2010-06-25 20:05:09.32',-126,37,-45\n'2010-06-25 20:05:09.36',-116,-3,-29\n'2010-06-25 20:05:09.4',-124,-76,-19\n'2010-06-25 20:05:09.44',-128,-26,-15\n'2010-06-25 20:05:09.48',-89,-101,-20\n'2010-06-25 20:05:09.52',-96,-86,0\n'2010-06-25 20:05:09.56',-87,-38,1\n'2010-06-25 20:05:09.6',-86,30,16\n'2010-06-25 20:05:09.64',-108,0,0\n'2010-06-25 20:05:09.68',-122,47,-13\n'2010-06-25 20:05:09.72',-128,125,28\n'2010-06-25 20:05:09.76',-76,127,90\n'2010-06-25 20:05:09.8',-26,125,35\n'2010-06-25 20:05:09.84',-128,127,101\n'2010-06-25 20:05:09.88',-56,93,-61\n'2010-06-25 20:05:09.92',-61,65,-5\n'2010-06-25 20:05:09.96',-87,44,-6\n'2010-06-25 20:05:10.0',-128,40,-39\n'2010-06-25 20:05:10.04',-124,25,-52"
